id,name,generic_term,plural_form,stem,root,meaning,phonetic,grammatical_info,notes,comment,source__id,language__id,species__id,refs__ids,categories__ids
aloezebrina-afr-1,aalwee,,,,,aloe,,,,http://af.wikipedia.org/wiki/Aalwyn,http://af.wikipedia.org/wiki/Aalwyn,afr,aloezebrina,,
aloezebrina-afr-0,aalwyn,,,,,aloe,,,,http://af.wikipedia.org/wiki/Aalwyn,http://af.wikipedia.org/wiki/Aalwyn,afr,aloezebrina,,
aloecryptopoda-afr-1,"aalwyn, geelaalwyn",,,,,,,,,http://www.plantzafrica.com/frames/plantsfram.htm,http://www.plantzafrica.com/frames/plantsfram.htm,afr,aloecryptopoda,,
aloecryptopoda-afr-0,"aalwyn, tweekleur-aalwyn",,,,,,,,,http://www.plantzafrica.com/frames/plantsfram.htm,http://www.plantzafrica.com/frames/plantsfram.htm,afr,aloecryptopoda,,
orycteropusafer-afr-0,aardvark,,,,,,,,,,,afr,orycteropusafer,stuartstuart2007[296],
protelescristatus-afr-0,aardwolf,,,,,,,,,http://af.wikipedia.org/wiki/Aardwolf,http://af.wikipedia.org/wiki/Aardwolf,afr,protelescristatus,,
gypscoprotheres-afr-0,"aasvoël, kransaasvoel",,,,,,,,,,,afr,gypscoprotheres,eksteen1997[819],
gypsafricanus-afr-0,"aasvoël, witrugaasvoël",,,,,,,,,,,afr,gypsafricanus,sinclair1994[70],
aquilarapax-afr-0,"arend, roofarend",,,,,,,,,,,afr,aquilarapax,sinclair1994[76],
haliaeetusvocifer-afr-0,"arend, visarend",,,,,,,,,http://af.wikipedia.org/wiki/Visarend,http://af.wikipedia.org/wiki/Visarend,afr,haliaeetusvocifer,,
sporopipessquamifrons-afr-0,baardmannetjie,,,,,,,,,http://af.wikipedia.org/wiki/Baardmannetjie,http://af.wikipedia.org/wiki/Baardmannetjie,afr,sporopipessquamifrons,,
otocyonmegalotis-afr-2,bakoorvos,,,,,,,,,http://af.wikipedia.org/wiki/Draaijakkals,http://af.wikipedia.org/wiki/Draaijakkals,afr,otocyonmegalotis,,
acacialuederitzii-afr-0,basterhaak-en-steek,,,,,,,,,,,afr,acacialuederitzii,vanrooyen2001[30],
terathopiusecaudatus-afr-0,berghaan,,,,,,,,,http://af.wikipedia.org/wiki/Berghaan,http://af.wikipedia.org/wiki/Berghaan,afr,terathopiusecaudatus,,
cussoniapaniculata-afr-0,bergkiepersol,,,,,,,,,http://www.plantzafrica.com/plantcd/cussoniapan.htm,http://www.plantzafrica.com/plantcd/cussoniapan.htm,afr,cussoniapaniculata,,
monticolarupestris-afr-0,berglyster,,,,,,,,,http://af.wikipedia.org/wiki/Berglyster,http://af.wikipedia.org/wiki/Berglyster,afr,monticolarupestris,,
crotalariaorientalis-afr-0,besembossie,,,,,,,,,,,afr,crotalariaorientalis,vanrooyen2001[66],
crotalariaspartioides-afr-0,besembossie,,,,,,,,,,,afr,crotalariaspartioides,vanrooyen2001[66],
lippiajavanica-afr-1,beukesbossie,,,,,,,,,http://www.plantzafrica.com/frames/plantsfram.htm,http://www.plantzafrica.com/frames/plantsfram.htm,afr,lippiajavanica,,
citrulluslanatus-afr-2,bitterwaatlemoen,,,,,,,,,,,afr,citrulluslanatus,vanrooyen2001[148],
gomphocarpusfruticosus-afr-1,blaasoppies,,,,,,,,,,,afr,gomphocarpusfruticosus,vanrooyen2001[180],
melieraxcanorus-afr-0,bleeksingvalk,,,,,,,,,,,afr,melieraxcanorus,sinclair1994[84],
damaliscusdorcasphillpsi-afr-0,blesbok,,,,,,,,,,,afr,damaliscusdorcasphillpsi,,
ziziphusmucronata-afr-0,blinkblaar-wag-'n-bietjie,,,,,,,,,,,afr,ziziphusmucronata,vanrooyen2001[34],
diospyroslycioides-afr-0,bloubos,,,,,,,,,http://www.plantzafrica.com/frames/plantsfram.htm,http://www.plantzafrica.com/frames/plantsfram.htm,afr,diospyroslycioides,,
munduleasericea-afr-1,blou-ertjieboom,,,,,,,,,http://www.plantzafrica.com/frames/plantsfram.htm,http://www.plantzafrica.com/frames/plantsfram.htm,afr,munduleasericea,,
monechmaincanum-afr-1,blouganna,,,,,,,,,,,afr,monechmaincanum,vanrooyen2001[82],
eucleacrispa-afr-0,bloughwarrie,,,,,,,,,http://www.plantzafrica.com/plantoftheweek/plantweekmaxfram.htm,http://www.plantzafrica.com/plantoftheweek/plantweekmaxfram.htm,afr,eucleacrispa,,
panicummaximum-afr-0,blousaad soetgras,,,,,,,,,http://www.plantzafrica.com/frames/plantsfram.htm,http://www.plantzafrica.com/frames/plantsfram.htm,afr,panicummaximum,,
papioursinus-afr-0,"bobbejaan, Kaapse bobbejaan",,,,,,,,,http://af.wikipedia.org/wiki/Kaapse_bobbejaan,http://af.wikipedia.org/wiki/Kaapse_bobbejaan,afr,papioursinus,,
pergulariadaemia-afr-1,bobbejaankambro,,,,,,,,,,,afr,pergulariadaemia,vanrooyen2001[150],
kedrostishirtella-afr-0,bobbejaankomkommer,,,,,,,,,http://www.plantzafrica.com/frames/plantsfram.htm,http://www.plantzafrica.com/frames/plantsfram.htm,afr,kedrostishirtella,,
paraxeruscepapi-afr-1,boomeekhoring,,,,,,,,,http://af.wikipedia.org/wiki/Geelpooteekhorinkie,http://af.wikipedia.org/wiki/Geelpooteekhorinkie,afr,paraxeruscepapi,,
dispholidustypus-afr-0,boomslang,,,,,,,,,http://af.wikipedia.org/wiki/Boomslang,http://af.wikipedia.org/wiki/Boomslang,afr,dispholidustypus,,
anthephorapubescens-afr-0,borseltjiegras,,,,,,,,,http://en.wikipedia.org/wiki/Anthephora_pubescens,http://en.wikipedia.org/wiki/Anthephora_pubescens,afr,anthephorapubescens,,
tragelaphusscriptus-afr-0,bosbok,,,,,,,,,http://af.wikipedia.org/wiki/Bosbok,http://af.wikipedia.org/wiki/Bosbok,afr,tragelaphusscriptus,,
faureasaligna-afr-0,bosveldboekenhout,,,,,,,,,http://www.plantzafrica.com/frames/plantsfram.htm,http://www.plantzafrica.com/frames/plantsfram.htm,afr,faureasaligna,,
strychnosmadagascariensis-afr-1,botterklapper,,,,,,,,,http://www.plantzafrica.com/frames/plantsfram.htm,http://www.plantzafrica.com/frames/plantsfram.htm,afr,strychnosmadagascariensis,,
tylosemaesculentum-afr-1,braaiboontjie,,,,,,,,,http://en.wikipedia.org/wiki/Tylosema_esculentum,http://en.wikipedia.org/wiki/Tylosema_esculentum,afr,tylosemaesculentum,vanrooyen2001[136],
sesamumtriphyllum-afr-0,brandboontjie,,,,,,,,,,,afr,sesamumtriphyllum,vanrooyen2001[186],
rhinoptiluschalcopterus-afr-0,bronsvlerkdrawwertjie,,,,,,,,,http://af.wikipedia.org/wiki/Bronsvlerkdrawwertjie,http://af.wikipedia.org/wiki/Bronsvlerkdrawwertjie,afr,rhinoptiluschalcopterus,,
synceruscaffer-afr-0,buffel,,,,,,,,,http://af.wikipedia.org/wiki/Buffel,http://af.wikipedia.org/wiki/Buffel,afr,synceruscaffer,,
meropshirundineus-afr-0,"byvreter, swaelstertbyvreter",,,,,,,,,,,afr,meropshirundineus,sinclair1994[180],
ehretiarigida-afr-0,deurmekaarbos,,,,,,,,,,,afr,ehretiarigida,vanrooyen2001[50],
chrysococcyxcaprius-afr-0,diederikkie,,,,,,,,,http://af.wikipedia.org/wiki/Diederikkie,http://af.wikipedia.org/wiki/Diederikkie,afr,chrysococcyxcaprius,,
burhinuscapensis-afr-0,"dikkop, gewone dikkop",,,,,,,,,http://af.wikipedia.org/wiki/Gewone_dikkop,http://af.wikipedia.org/wiki/Gewone_dikkop,afr,burhinuscapensis,,
pentharrhinuminsipidum-afr-0,donkieperske,,,,,,,,,http://www.plantzafrica.com/frames/plantsfram.htm,http://www.plantzafrica.com/frames/plantsfram.htm,afr,pentharrhinuminsipidum,,
pappeacapensis-afr-0,doppruim,,,,,,,,,http://www.plantzafrica.com/frames/plantsfram.htm,http://www.plantzafrica.com/frames/plantsfram.htm,afr,pappeacapensis,,
cucumisafricanus-afr-0,doringkomkommer,,,,,,,,,,,afr,cucumisafricanus,vanrooyen2001[146],
numidameleagris-afr-1,drafhoender,,,,,guinea-fowl,,,,,,afr,numidameleagris,eksteen1997[1003],
rhigozumtrichotomum-afr-0,driedoring,,,,,,,,,,,afr,rhigozumtrichotomum,vanrooyen2001[56],
dombeyarotundifolia-afr-0,drolpeer,,,,,,,,,http://www.plantzafrica.com/frames/plantsfram.htm,http://www.plantzafrica.com/frames/plantsfram.htm,afr,dombeyarotundifolia,,
tribuluszeyheri-afr-0,dubbeltjie,,,,,,,,,,,afr,tribuluszeyheri,vanrooyen2001[136],
streptopeliasenegalensis-afr-1,"duifie, lemoenduifie",,,,,,,,,,,afr,streptopeliasenegalensis,"sinclair1994[152, 357]",
oenacapensis-afr-0,"duifie, namakwaduifie",,,,,,,,,,,afr,oenacapensis,sinclair1994[152],
streptopeliasenegalensis-afr-0,"duifie, rooiborsduifie",,,,,,,,,,,afr,streptopeliasenegalensis,"sinclair1994[152, 357]",
streptopeliacapicola-afr-0,"duif, tortelduif",,,,,,,,,,,afr,streptopeliacapicola,eksteen1997[819],
sylvicapragrimmia-afr-0,"duiker, gewone duiker",,,,,,,,,http://af.wikipedia.org/wiki/Gewone_duiker,http://af.wikipedia.org/wiki/Gewone_duiker,afr,sylvicapragrimmia,,
juliformiasp-afr-0,duisendpoot,,,,,,,,,,,afr,juliformiasp,eksteen1997[1120],
harpagophytumprocumbens-afr-0,duiwelsklou,,,,,,,,,,,afr,harpagophytumprocumbens,vanrooyen2001[144],
xerusinauris-afr-0,"eekhoring, Suidelike waaierstert-eekhoring",,,,,,,,,,,afr,xerusinauris,stuartstuart2007[296],
anatidaesp-afr-0,eendvoëls,,,,,,,,,http://af.wikipedia.org/wiki/Anatidae,http://af.wikipedia.org/wiki/Anatidae,afr,anatidaesp,,
taurotragusoryx-afr-0,eland,,,,,,,,,,,afr,taurotragusoryx,eksteen1997[152],
elephantorrhizaelephantina-afr-0,elandsboontjie,,,,,,,,,,,afr,elephantorrhizaelephantina,vanrooyen2001[68],
sennaitalica-afr-2,elandsertjie,,,,,,,,,,,afr,sennaitalica,vanrooyen2001[134];kgalagaditransfrontierpark2003[17],
xerusinauris-afr-2,erdmannetjie,,,,,,,,,,,afr,xerusinauris,stuartstuart2007[296],
orycteropusafer-afr-1,erdvark,,,,,,,,,,,afr,orycteropusafer,stuartstuart2007[296],
philetairussocius-afr-1,familievoël,,,,,,,,,,,afr,philetairussocius,sinclair1994[302],
francolinusadspersus-afr-0,"fisant, rooibekfisant",,,,,,,,,http://af.wikipedia.org/wiki/Rooibekfisant,http://af.wikipedia.org/wiki/Rooibekfisant,afr,francolinusadspersus,,
grewiaflava-afr-0,fluweelrosyntjiebos,,,,,,,,,,,afr,grewiaflava,vanrooyen2001[48],
catophractesalexandri-afr-1,gabbabos,,,,,,,,,,,afr,catophractesalexandri,vanrooyen2001[54],
gomphocarpusfruticosus-afr-0,gansies,,,,,,,,,,,afr,gomphocarpusfruticosus,vanrooyen2001[180],
paraxeruscepapi-afr-0,geelpooteekhorinkie,,,,,,,,,http://af.wikipedia.org/wiki/Geelpooteekhorinkie,http://af.wikipedia.org/wiki/Geelpooteekhorinkie,afr,paraxeruscepapi,,
pachydactylusturneri-afr-0,gekko,,,,,gecko,,,,,,afr,pachydactylusturneri,eksteen1997[986],
tetradeniariparia-afr-0,gemmerbos,,,,,,,,,http://www.plantzafrica.com/frames/plantsfram.htm,http://www.plantzafrica.com/frames/plantsfram.htm,afr,tetradeniariparia,,
oryxgazella-afr-0,gemsbok,,,,,,,,,http://af.wikipedia.org/wiki/Gemsbok,http://af.wikipedia.org/wiki/Gemsbok,afr,oryxgazella,eksteen1997[185],
acanthosicyosnaudinianus-afr-0,gemsbokkomkommer,,,,,,,,,,,afr,acanthosicyosnaudinianus,vanrooyen2001[146],
acaciacaffra-afr-0,gewone haakdoring,,,,,,,,,http://www.plantzafrica.com/frames/plantsfram.htm,http://www.plantzafrica.com/frames/plantsfram.htm,afr,acaciacaffra,,
ozoroapaniculosa-afr-0,gewone harpuisboom,,,,,,,,,http://www.plantzafrica.com/frames/plantsfram.htm,http://www.plantzafrica.com/frames/plantsfram.htm,afr,ozoroapaniculosa,,
harpagophytumprocumbens-afr-1,ghamaghoe,,,,,,,,,,,afr,harpagophytumprocumbens,vanrooyen2001[144],
boophanedisticha-afr-0,gifbol,,,,,,,,,http://www.plantzafrica.com/frames/plantsfram.htm,http://www.plantzafrica.com/frames/plantsfram.htm,afr,boophanedisticha,vanrooyen2001[120],
gnidiacapitata-afr-0,gifbossie,,,,,,,,,,,afr,gnidiacapitata,snymaned1990[265],
acaciamellifera-afr-1,gnoibos,,,,,,,,,,,afr,acaciamellifera,vanrooyen2001[42],
ardeotiskori-afr-0,gompou,,,,,,,,,,,afr,ardeotiskori,sinclair1994[112],
pseudogaltoniaclavata-afr-1,groenlelie,,,,,,,,,,,afr,pseudogaltoniaclavata,vanrooyen2001[118],
ximeniacaffra-afr-0,grootsuurpruim,,,,,,,,,http://www.plantzafrica.com/frames/plantsfram.htm,http://www.plantzafrica.com/frames/plantsfram.htm,afr,ximeniacaffra,,
dicomaanomala-afr-3,gryshout,,,,,,,,,http://www.plantzafrica.com/frames/plantsfram.htm,http://www.plantzafrica.com/frames/plantsfram.htm,afr,dicomaanomala,,
ehretiarigida-afr-1,gwenjabessie,,,,,,,,,,,afr,ehretiarigida,vanrooyen2001[50],
lepussaxatilis-afr-0,"haas, kolhaas",,,,,,,,,http://af.wikipedia.org/wiki/Kolhaas,http://af.wikipedia.org/wiki/Kolhaas,afr,lepussaxatilis,,
scopusumbretta-afr-0,hamerkop,,,,,,,,,http://af.wikipedia.org/wiki/Hamerkop,http://af.wikipedia.org/wiki/Hamerkop,afr,scopusumbretta,,
alcelaphusbuselaphus-afr-0,"hartebees, rooihartbees",,,,,,,,,,,afr,alcelaphusbuselaphus,duplessis2005[212];stuartstuart2007[296],
crocutacrocuta-afr-0,"hiëna, gevlekte hiëna",,,,,,,,,http://af.wikipedia.org/wiki/Gevlekte_hi%C3%ABna,http://af.wikipedia.org/wiki/Gevlekte_hi%C3%ABna,afr,crocutacrocuta,,
upupaepops-afr-0,hoephoep,,,,,,,,,http://af.wikipedia.org/wiki/Hoephoep,http://af.wikipedia.org/wiki/Hoephoep,afr,upupaepops,,
pentharrhinuminsipidum-afr-1,hondepisbossie,,,,,,,,,http://www.plantzafrica.com/frames/plantsfram.htm,http://www.plantzafrica.com/frames/plantsfram.htm,afr,pentharrhinuminsipidum,,
tockusleucomelas-afr-0,"horingvoël, geelbekneushoringvoël",,,,,,,,,,,afr,tockusleucomelas,sinclair1994[186],
tockusnasutus-afr-0,"horingvoël, grysneushoringvoël",,,,,,,,,,,afr,tockusnasutus,sinclair1994[184],
mantodeasp-afr-0,hotnotsgot,,,,,,,,,,,afr,mantodeasp,eksteen1997[1212],
peltophorumafricanum-afr-0,huilboom,,,,,,,,,http://www.plantzafrica.com/frames/plantsfram.htm,http://www.plantzafrica.com/frames/plantsfram.htm,afr,peltophorumafricanum,,
manistemminckii-afr-0,"ietermagog, Suider-Afrikaanse ietermagog",,,,,,,,,http://af.wikipedia.org/wiki/Suider-Afrikaanse_ietermagog,http://af.wikipedia.org/wiki/Suider-Afrikaanse_ietermagog,afr,manistemminckii,stuartstuart2007[296],
acinonyxjubatus-afr-0,jagluiperd,,,,,,,,,http://af.wikipedia.org/wiki/Jagluiperd,http://af.wikipedia.org/wiki/Jagluiperd,afr,acinonyxjubatus,,
otocyonmegalotis-afr-1,"jakkals, bakoorjakkals",,,,,,,,,http://af.wikipedia.org/wiki/Draaijakkals,http://af.wikipedia.org/wiki/Draaijakkals,afr,otocyonmegalotis,,
otocyonmegalotis-afr-0,"jakkals, draaijakkals",,,,,,,,,http://af.wikipedia.org/wiki/Draaijakkals,http://af.wikipedia.org/wiki/Draaijakkals,afr,otocyonmegalotis,,
protelescristatus-afr-1,"jakkals, maanhaarjakkals",,,,,,,,,http://af.wikipedia.org/wiki/Aardwolf,http://af.wikipedia.org/wiki/Aardwolf,afr,protelescristatus,,
canismesomelas-afr-0,"jakkals, rooijakkals",,,,,,,,,,,afr,canismesomelas,duplessis2005[810],
vulpeschama-afr-0,"jakkals, silwerjakkals",,,,,,,,,http://af.wikipedia.org/wiki/Silwerjakkals,http://af.wikipedia.org/wiki/Silwerjakkals,afr,vulpeschama,,
phoeniculuscyanomelas-afr-0,"kakelaar, swartbekkakelaar",,,,,,,,,,,afr,phoeniculuscyanomelas,sinclair1994[186],
grewiaretinervis-afr-0,Kalahari skurwe rosyntjie,,,,,,,,,,,afr,grewiaretinervis,vanrooyen2001[48],
schmidtiakalihariensis-afr-0,Kalahari suurgras,,,,,,,,,,,afr,schmidtiakalihariensis,vanrooyen2001[104],
dicomaanomala-afr-1,kalwerbossie,,,,,,,,,http://www.plantzafrica.com/frames/plantsfram.htm,http://www.plantzafrica.com/frames/plantsfram.htm,afr,dicomaanomala,,
acaciaerioloba-afr-0,kameeldoring,,,,,,,,,,,afr,acaciaerioloba,vanrooyen2001[26],
giraffacamelopardalis-afr-0,kameelperd,,,,,,,,,http://af.wikipedia.org/wiki/Kameelperd,http://af.wikipedia.org/wiki/Kameelperd,afr,giraffacamelopardalis,,
chamaeleosp-afr-2,kameleon,,,,,,,,,,,afr,chamaeleosp,eksteen1997[829],
gomphocarpusfruticosus-afr-2,kapokbossie,,,,,,,,,,,afr,gomphocarpusfruticosus,vanrooyen2001[180],
searsialancea-afr-0,karee,,,,,,,,,http://www.plantzafrica.com/frames/plantsfram.htm,http://www.plantzafrica.com/frames/plantsfram.htm,afr,searsialancea,,
searsialeptodictya-afr-0,"karee, bergkaree",,,,,,,,,http://www.plantzafrica.com/frames/plantsfram.htm,http://www.plantzafrica.com/frames/plantsfram.htm,afr,searsialeptodictya,,
searsialeptodictya-afr-1,"karee, klipkaree",,,,,,,,,http://www.plantzafrica.com/frames/plantsfram.htm,http://www.plantzafrica.com/frames/plantsfram.htm,afr,searsialeptodictya,,
searsialancea-afr-1,"karee, rooikaree",,,,,,,,,http://www.plantzafrica.com/frames/plantsfram.htm,http://www.plantzafrica.com/frames/plantsfram.htm,afr,searsialancea,,
citrulluslanatus-afr-1,karkoer,,,,,,,,,,,afr,citrulluslanatus,vanrooyen2001[148],
acaciacaffra-afr-1,katdoring,,,,,,,,,http://www.plantzafrica.com/frames/plantsfram.htm,http://www.plantzafrica.com/frames/plantsfram.htm,afr,acaciacaffra,,
felisnigripes-afr-0,"kat, klein gekolde kat",,,,,,,,,http://af.wikipedia.org/wiki/Klein_gekolde_kat,http://af.wikipedia.org/wiki/Klein_gekolde_kat,afr,felisnigripes,,
turdoidesbicolor-afr-0,katlagter ,,,,,babbler,,,,,,afr,turdoidesbicolor,eksteen1997[271],
hermbstaedtiafleckii-afr-0,katstert,,,,,,,,,,,afr,hermbstaedtiafleckii,vanrooyen2001[158],
felisserval-afr-0,"kat, tierboskat",,,,,,,,,http://af.wikipedia.org/wiki/Tierboskat,http://af.wikipedia.org/wiki/Tierboskat,afr,felisserval,stuartstuart2007[296],
felislybica-afr-0,"kat, vaalboskat, wildekat",,,,,,,,,http://af.wikipedia.org/wiki/Vaalboskat,http://af.wikipedia.org/wiki/Vaalboskat,afr,felislybica,"stuartstuart2007[296], eksteen1997[1457]",
pergulariadaemia-afr-0,kgaba,,,,,,,,,,,afr,pergulariadaemia,vanrooyen2001[150],
vanelluscoronatus-afr-0,"kiewiet, kroonkiewiet",,,,,,,,,,,afr,vanelluscoronatus,sinclair1994[124],
macroscelidesproboscideus-afr-0,"klaasneus, rondeoor-klaasneus",,,,,,,,,,,afr,macroscelidesproboscideus,stuartstuart2007[34],
oreotragusoreotragus-afr-0,klipspringer,,,,,,,,,http://af.wikipedia.org/wiki/Klipspringer,http://af.wikipedia.org/wiki/Klipspringer,afr,oreotragusoreotragus,,
eragrostislehmanniana-afr-0,knietjiesgras,,,,,,,,,,,afr,eragrostislehmanniana,,
acacianigrescens-afr-0,Knoppiesdoring,,,,,,,,,,,afr,acacianigrescens,snymaned1990[282],
tragelaphusstrepsiceros-afr-0,koedoe,,,,,,,,,,,afr,tragelaphusstrepsiceros,,
aptosimumalbomarginatum-afr-0,koegab,,,,,,,,,,,afr,aptosimumalbomarginatum,vanrooyen2001[78],
clamatorglandarius-afr-0,"koekoek, gevlekte koekoek",,,,,,,,,,,afr,clamatorglandarius,sinclair1994[160],
cuculusclamosus-afr-0,"koekoek, swartkoekoek",,,,,,,,,,,afr,cuculusclamosus,sinclair1994[158],
agamaaculeata-afr-0,koggelmander ,,,,,agama,,,,,,afr,agamaaculeata,eksteen1997[744],
agamaagama-afr-0,koggelmander ,,,,,agama,,,,,,afr,agamaagama,eksteen1997[744],
dicomaanomala-afr-2,koorsbossie,,,,,,,,,http://www.plantzafrica.com/frames/plantsfram.htm,http://www.plantzafrica.com/frames/plantsfram.htm,afr,dicomaanomala,,
dicomacapensis-afr-0,koorsbossie,,,,,,,,,,,afr,dicomacapensis,vanrooyen2001[188],
lippiajavanica-afr-0,koorsbossie,,,,,,,,,http://www.plantzafrica.com/frames/plantsfram.htm,http://www.plantzafrica.com/frames/plantsfram.htm,afr,lippiajavanica,,
boophanedisticha-afr-1,kopseerblom,,,,,,,,,http://www.plantzafrica.com/frames/plantsfram.htm,http://www.plantzafrica.com/frames/plantsfram.htm,afr,boophanedisticha,vanrooyen2001[120],
eupodotisruficrista-afr-0,"korhaan, boskorhaan",,,,,,,,,,,afr,eupodotisruficrista,sinclair1994[114],
eupodotisafra-afr-0,"korhaan, swartkorhaan",,,,,,,,,,,afr,eupodotisafra,sinclair1994[114],
plocepassermahali-afr-0,koringvoël,,,,,,,,,,,afr,plocepassermahali,sinclair1994[302],
corvuscapensis-afr-0,"kraai, swartkraai",,,,,,,,,,,afr,corvuscapensis,sinclair1994[214],
corvusalbus-afr-0,"kraai, witborskraai",,,,,,,,,http://af.wikipedia.org/wiki/Witborskraai,http://af.wikipedia.org/wiki/Witborskraai,afr,corvusalbus,,
eurocephalusanguitimens-afr-0,kremetartlaksman,,,,,,,,,,,afr,eurocephalusanguitimens,sinclair1994[284],
atelerixfrontalis-afr-0,"krimpvarkie, Suider-Afrikaanse krimpvarkie",,,,,,,,,,,afr,atelerixfrontalis,stuartstuart2007[296],
securidacalongipedunculata-afr-0,krinkhout,,,,,,,,,http://www.plantzafrica.com/frames/plantsfram.htm,http://www.plantzafrica.com/frames/plantsfram.htm,afr,securidacalongipedunculata,,
grewiaoccidentalis-afr-0,kruisbessie,,,,,,,,,http://www.plantzafrica.com/plantefg/grewiaoccident.htm,http://www.plantzafrica.com/plantefg/grewiaoccident.htm,afr,grewiaoccidentalis,,
trachyphonusvaillantii-afr-0,kuifkophoutkapper,,,,,,,,,http://af.wikipedia.org/wiki/Kuifkophoutkapper,http://af.wikipedia.org/wiki/Kuifkophoutkapper,afr,trachyphonusvaillantii,,
munduleasericea-afr-0,kurkbos,,,,,,,,,http://www.plantzafrica.com/frames/plantsfram.htm,http://www.plantzafrica.com/frames/plantsfram.htm,afr,munduleasericea,,
laniusminor-afr-0,"laksman, gryslaksman",,,,,,,,,,,afr,laniusminor,sinclair1994[278],
laniariusatrococcineus-afr-0,"laksman, rooiborslaksman",,,,,,,,,,,afr,laniariusatrococcineus,sinclair1994[278],
momordicabalsamina-afr-0,laloentjie,,,,,,,,,http://www.plantzafrica.com/frames/plantsfram.htm,http://www.plantzafrica.com/frames/plantsfram.htm,afr,momordicabalsamina,,
euplectesprogne-afr-0,langstertflap,,,,,,,,,http://af.wikipedia.org/wiki/Langstertflap,http://af.wikipedia.org/wiki/Langstertflap,afr,euplectesprogne,,
elephantorrhizaelephantina-afr-1,leerbossie,,,,,,,,,,,afr,elephantorrhizaelephantina,vanrooyen2001[68],
pantheraleo-afr-0,leeu,,,,,,,,,http://af.wikipedia.org/wiki/Leeu,http://af.wikipedia.org/wiki/Leeu,afr,pantheraleo,,
varanusniloticus-afr-0,leguaan,,,,,,,,,http://en.wikipedia.org/wiki/Varanus_niloticus,http://en.wikipedia.org/wiki/Varanus_niloticus,afr,varanusniloticus,,
ochnapulchra-afr-0,lekkerbreek,,,,,,,,,http://en.wikipedia.org/wiki/Ochna_pulchra,http://en.wikipedia.org/wiki/Ochna_pulchra,afr,ochnapulchra,,
acacianiloticasubspkraussiana-afr-0,lekkerruikpeul,,,,,,,,,http://www.plantzafrica.com/frames/plantsfram.htm,http://www.plantzafrica.com/frames/plantsfram.htm,afr,acacianiloticasubspkraussiana,,
creatophoracinerea-afr-0,lelspreeu,,,,,,,,,,,afr,creatophoracinerea,sinclair1994[290],
lippiajavanica-afr-2,lemoenbossie,,,,,,,,,http://www.plantzafrica.com/frames/plantsfram.htm,http://www.plantzafrica.com/frames/plantsfram.htm,afr,lippiajavanica,,
pantheraparduspardus-afr-0,luiperd,,,,,,,,,http://af.wikipedia.org/wiki/Luiperd,http://af.wikipedia.org/wiki/Luiperd,afr,pantheraparduspardus,eksteen1997[571],
psophocichlalitsitsirupa-afr-0,"lyster, gevlekte lyster",,,,,,,,,,,afr,psophocichlalitsitsirupa,sinclair1994[224],
dicomaanomala-afr-0,maagbitterwortel,,,,,,,,,http://www.plantzafrica.com/frames/plantsfram.htm,http://www.plantzafrica.com/frames/plantsfram.htm,afr,dicomaanomala,,
dicomaanomala-afr-4,maagbossie,,,,,,,,,http://www.plantzafrica.com/frames/plantsfram.htm,http://www.plantzafrica.com/frames/plantsfram.htm,afr,dicomaanomala,,
munduleasericea-afr-5,mangaanbos,,,,,,,,,http://www.plantzafrica.com/frames/plantsfram.htm,http://www.plantzafrica.com/frames/plantsfram.htm,afr,munduleasericea,,
leptoptiloscrumeniferus-afr-0,maraboe,,,,,,,,,http://af.wikipedia.org/wiki/Maraboe,http://af.wikipedia.org/wiki/Maraboe,afr,leptoptiloscrumeniferus,,
tylosemaesculentum-afr-0,maramaboontjie,,,,,,,,,http://en.wikipedia.org/wiki/Tylosema_esculentum,http://en.wikipedia.org/wiki/Tylosema_esculentum,afr,tylosemaesculentum,vanrooyen2001[136],
nectariniamariquensis-afr-0,maricosuikerbekkie,,,,,,,,,,,afr,nectariniamariquensis,sinclair1994[298],
typhacapensis-afr-1,matjiesriet,,,,,,,,,http://www.plantzafrica.com/frames/plantsfram.htm,http://www.plantzafrica.com/frames/plantsfram.htm,afr,typhacapensis,,
suricatasuricata-afr-2,meerkat,,,,,meerkat,,,,http://af.wikipedia.org/wiki/Graatjiemeerkat,http://af.wikipedia.org/wiki/Graatjiemeerkat,afr,suricatasuricata,,
suricatasuricata-afr-0,"meerkat, graatjiemeerkat",,,,,,,,,http://af.wikipedia.org/wiki/Graatjiemeerkat,http://af.wikipedia.org/wiki/Graatjiemeerkat,afr,suricatasuricata,,
cynictispenicillata-afr-0,"meerkat, rooimeerkat",,,,,,,,,http://af.wikipedia.org/wiki/Rooimeerkat,http://af.wikipedia.org/wiki/Rooimeerkat,afr,cynictispenicillata,,
suricatasuricata-afr-1,"meerkat, stokstertmeerkat",,,,,,,,,http://af.wikipedia.org/wiki/Graatjiemeerkat,http://af.wikipedia.org/wiki/Graatjiemeerkat,afr,suricatasuricata,,
xerusinauris-afr-1,"meerkat, waaierstertmeerkat",,,,,,,,,http://af.wikipedia.org/wiki/Waaierstertmeerkat,,afr,xerusinauris,stuartstuart2007[296],
formicidaesp-afr-0,mier,,,,,,,,,,,afr,formicidaesp,duplessis2005[772],
dicrurusadsimilis-afr-0,mikstertbyvanger,,,,,,,,,,,afr,dicrurusadsimilis,sinclair1994[212],
